Day, Constant Vertical Shift in HR, Amplitude of Circadian Oscillation, Horizontal Shift (Phase Estimate-Raw), Heart Rate Increase per Step, Uncorrelated noise (standard deviation), Error correlation decay rate, Uncertainty in phase (80 confidence), Number of data points, Daily step count, Data source 
47, 72.810250, 3.143712, 188.709361, 0.428994, 5.311130, 0.670479, 2.185547, 124, 3448, Student
48, 72.176327, 3.686110, 187.715595, 0.342358, 5.454354, 0.624705, 2.033203, 84, 3265, Student
49, 78.664851, 4.383152, 176.123165, 0.343277, 6.526961, 0.544245, 2.771484, 33, 2013, Student
50, 86.872862, 4.920751, 171.660965, 0.147242, 6.942722, 0.829634, 3.416016, 143, 13342, Student
51, 79.363654, 5.033994, 185.936529, 0.254523, 7.875755, 0.574821, 2.982422, 26, 880, Student
55, 81.800844, 8.405930, 192.148809, 0.381552, 19.337262, 0.495412, 2.830078, 37, 391, Student
57, 76.672573, 7.653348, 212.700457, 0.581348, 6.507734, 0.557497, 3.966797, 22, 0, Student
58, 76.408460, 6.429259, 211.588935, 0.336585, 5.636144, 0.684491, 4.060547, 24, 573, Student
59, 74.281293, 6.171371, 229.604023, 0.413856, 6.287739, 0.821666, 3.884766, 117, 435, Student
60, 72.657059, 6.809652, 218.292858, 0.337764, 7.322545, 0.557465, 4.341797, 31, 1421, Student
61, 69.748349, 7.478413, 221.653472, 0.585641, 6.890614, 0.429563, 5.455078, 21, 0, Student
66, 77.685256, 7.257347, 195.723585, 0.318755, 5.402655, 0.720911, 6.345703, 124, 4123, Student
